row,did,name,version,uploader,status,format,MajorityClassSize,MaxNominalAttDistinctValues,MinorityClassSize,NumberOfClasses,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfMissingValues,NumberOfNumericFeatures,NumberOfSymbolicFeatures
41545,41545,emotions,5,2373,active,ARFF,,2.0,,,78.0,593.0,0.0,0.0,72.0,6.0
41546,41546,image,4,2373,active,ARFF,,2.0,,,140.0,2000.0,0.0,0.0,135.0,5.0
41547,41547,reuters,4,2373,active,ARFF,,2.0,,,250.0,2000.0,0.0,0.0,243.0,7.0
41548,41548,scene,6,2373,active,ARFF,,2.0,,,300.0,2407.0,0.0,0.0,294.0,6.0
41549,41549,andro,3,2373,active,ARFF,,,,,36.0,49.0,0.0,0.0,36.0,0.0
41550,41550,atp1d,3,2373,active,ARFF,,,,,417.0,337.0,0.0,0.0,417.0,0.0
41551,41551,atp7d,3,2373,active,ARFF,,,,,417.0,296.0,0.0,0.0,417.0,0.0
41552,41552,edm,3,2373,active,ARFF,,,,,18.0,154.0,0.0,0.0,18.0,0.0
41553,41553,enb,3,2373,active,ARFF,,,,,10.0,768.0,0.0,0.0,10.0,0.0
41554,41554,jura,3,2373,active,ARFF,,,,,18.0,359.0,0.0,0.0,18.0,0.0
41555,41555,scpf,3,2373,active,ARFF,,,,,26.0,1137.0,994.0,9255.0,26.0,0.0
41556,41556,sf1,3,2373,active,ARFF,,6.0,,,13.0,323.0,0.0,0.0,3.0,10.0
41557,41557,sf2,3,2373,active,ARFF,,6.0,,,13.0,1066.0,0.0,0.0,3.0,10.0
41558,41558,slump,3,2373,active,ARFF,,,,,10.0,103.0,0.0,0.0,10.0,0.0
41559,41559,youtube,3,2373,active,ARFF,,2.0,,,31.0,404.0,0.0,0.0,30.0,1.0
41567,41567,iris,11,348,active,ARFF,,3.0,,,5.0,150.0,0.0,0.0,4.0,1.0
41568,41568,iris,12,348,active,ARFF,50.0,3.0,50.0,3.0,5.0,150.0,0.0,0.0,4.0,1.0
41582,41582,iris,13,348,active,ARFF,,3.0,,,5.0,150.0,0.0,0.0,4.0,1.0
41583,41583,iris,14,348,active,ARFF,50.0,3.0,50.0,3.0,5.0,150.0,0.0,0.0,4.0,1.0
41668,41668,mj,1,8456,active,ARFF,,2.0,,,2.0,8.0,0.0,0.0,0.0,1.0
41669,41669,mom,1,8456,active,ARFF,,3.0,,,4.0,140.0,0.0,0.0,3.0,1.0
41671,41671,microaggregation2,1,8569,active,ARFF,11162.0,5.0,743.0,5.0,21.0,20000.0,0.0,0.0,20.0,1.0
41672,41672,airlines,2,8287,active,ARFF,299119.0,293.0,240264.0,2.0,8.0,539383.0,0.0,0.0,3.0,5.0
41674,41674,Weather,3,3229,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41675,41675,Weather,4,3229,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41679,41679,Weather,5,3229,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41680,41680,Weather,6,3229,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41682,41682,Weather,7,3229,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41684,41684,Weather,8,3229,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41685,41685,Weather,9,8713,active,arff,9.0,3.0,5.0,2.0,5.0,14.0,0.0,0.0,2.0,3.0
41700,41700,CPMP-2015-regression,1,8316,active,ARFF,,4.0,,0.0,27.0,2108.0,0.0,0.0,24.0,2.0
41701,41701,CPMP-2015-classification,1,8316,active,ARFF,208.0,4.0,78.0,4.0,27.0,527.0,0.0,0.0,24.0,2.0
41702,41702,MIP-2016-regression,1,8316,active,ARFF,,5.0,,0.0,148.0,1090.0,0.0,0.0,145.0,2.0
41703,41703,MIP-2016-classification,1,8316,active,ARFF,84.0,5.0,1.0,5.0,148.0,218.0,0.0,0.0,145.0,2.0
41704,41704,ASP-POTASSCO-regression,1,8316,active,ARFF,,11.0,,0.0,143.0,14234.0,2398.0,200838.0,140.0,2.0
41705,41705,ASP-POTASSCO-classification,1,8316,active,ARFF,258.0,11.0,21.0,11.0,143.0,1294.0,218.0,18258.0,140.0,2.0
41707,41707,FOREX_usddkk-day-High,1,1,active,arff,940.0,2.0,892.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41708,41708,FOREX_eurchf-minute-Close,1,1,active,arff,194808.0,2.0,181032.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41709,41709,FOREX_audchf-hour-High,1,1,active,arff,22481.0,2.0,21344.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41710,41710,FOREX_eurhkd-minute-High,1,1,active,arff,201397.0,2.0,174443.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41711,41711,FOREX_eurusd-minute-Close,1,1,active,arff,193844.0,2.0,181996.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41712,41712,FOREX_eurcad-hour-High,1,1,active,arff,22751.0,2.0,21074.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41713,41713,FOREX_eurnzd-day-High,1,1,active,arff,955.0,2.0,877.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41714,41714,FOREX_eurpln-minute-High,1,1,active,arff,212917.0,2.0,162923.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41715,41715,FOREX_eurhuf-hour-High,1,1,active,arff,26892.0,2.0,16933.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41716,41716,FOREX_eurcad-day-Close,1,1,active,arff,950.0,2.0,884.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41717,41717,FOREX_usdjpy-minute-High,1,1,active,arff,208744.0,2.0,167096.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41718,41718,FOREX_audjpy-hour-High,1,1,active,arff,22571.0,2.0,21254.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41719,41719,FOREX_eurjpy-day-High,1,1,active,arff,935.0,2.0,897.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41720,41720,FOREX_eurusd-day-High,1,1,active,arff,957.0,2.0,880.0,2.0,12.0,1837.0,0.0,0.0,11.0,1.0
41721,41721,FOREX_audcad-day-High,1,1,active,arff,931.0,2.0,903.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41722,41722,FOREX_usdjpy-day-Close,1,1,active,arff,933.0,2.0,902.0,2.0,12.0,1835.0,0.0,0.0,11.0,1.0
41723,41723,FOREX_cadchf-hour-High,1,1,active,arff,22417.0,2.0,21408.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41724,41724,FOREX_chfjpy-day-Close,1,1,active,arff,921.0,2.0,911.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41725,41725,FOREX_eurcad-day-High,1,1,active,arff,933.0,2.0,901.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41726,41726,FOREX_audusd-day-High,1,1,active,arff,958.0,2.0,876.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41727,41727,FOREX_usdcad-hour-Close,1,1,active,arff,21939.0,2.0,21886.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41728,41728,FOREX_cadjpy-minute-High,1,1,active,arff,201286.0,2.0,174554.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41729,41729,FOREX_chfjpy-minute-Close,1,1,active,arff,192834.0,2.0,183006.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41730,41730,FOREX_usdchf-day-High,1,1,active,arff,919.0,2.0,916.0,2.0,12.0,1835.0,0.0,0.0,11.0,1.0
41731,41731,FOREX_eursek-day-High,1,1,active,arff,946.0,2.0,891.0,2.0,12.0,1837.0,0.0,0.0,11.0,1.0
41732,41732,FOREX_usdjpy-minute-Close,1,1,active,arff,196755.0,2.0,179085.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41733,41733,FOREX_eurhkd-day-High,1,1,active,arff,960.0,2.0,872.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41734,41734,FOREX_eurpln-hour-Close,1,1,active,arff,22174.0,2.0,21651.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41735,41735,FOREX_eurcad-minute-Close,1,1,active,arff,190902.0,2.0,184938.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41736,41736,FOREX_eurhuf-hour-Close,1,1,active,arff,26622.0,2.0,17203.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41737,41737,FOREX_audusd-day-Close,1,1,active,arff,922.0,2.0,912.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41738,41738,FOREX_chfsgd-minute-High,1,1,active,arff,200426.0,2.0,175414.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41739,41739,FOREX_eurhkd-hour-High,1,1,active,arff,23386.0,2.0,20439.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41740,41740,FOREX_audchf-day-Close,1,1,active,arff,925.0,2.0,908.0,2.0,12.0,1833.0,0.0,0.0,11.0,1.0
41741,41741,FOREX_eursgd-minute-High,1,1,active,arff,198468.0,2.0,177372.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41742,41742,FOREX_eurgbp-hour-High,1,1,active,arff,23024.0,2.0,20801.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41743,41743,FOREX_eurpln-minute-Close,1,1,active,arff,211424.0,2.0,164416.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41744,41744,FOREX_eurrub-day-High,1,1,active,arff,944.0,2.0,888.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41745,41745,FOREX_chfjpy-minute-High,1,1,active,arff,200138.0,2.0,175702.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41746,41746,FOREX_cadchf-day-High,1,1,active,arff,945.0,2.0,886.0,2.0,12.0,1831.0,0.0,0.0,11.0,1.0
41747,41747,FOREX_audnzd-minute-Close,1,1,active,arff,192862.0,2.0,182978.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41748,41748,FOREX_usddkk-minute-Close,1,1,active,arff,191331.0,2.0,184509.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41749,41749,FOREX_gbpusd-minute-High,1,1,active,arff,204880.0,2.0,170960.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41750,41750,FOREX_eurhuf-day-Close,1,1,active,arff,929.0,2.0,905.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41751,41751,FOREX_eurnok-minute-Close,1,1,active,arff,198803.0,2.0,177037.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41752,41752,FOREX_eurjpy-minute-Close,1,1,active,arff,191775.0,2.0,184065.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41753,41753,FOREX_usdcad-day-High,1,1,active,arff,921.0,2.0,912.0,2.0,12.0,1833.0,0.0,0.0,11.0,1.0
41754,41754,FOREX_eurjpy-day-Close,1,1,active,arff,936.0,2.0,896.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41755,41755,FOREX_cadchf-minute-Close,1,1,active,arff,195380.0,2.0,180460.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41756,41756,FOREX_audsgd-day-High,1,1,active,arff,930.0,2.0,902.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41757,41757,FOREX_usdchf-minute-Close,1,1,active,arff,197528.0,2.0,178312.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41758,41758,FOREX_eursgd-hour-Close,1,1,active,arff,22080.0,2.0,21745.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41759,41759,FOREX_eurtry-hour-High,1,1,active,arff,22856.0,2.0,20969.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41760,41760,FOREX_eurhuf-day-High,1,1,active,arff,953.0,2.0,881.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41761,41761,FOREX_eursek-minute-Close,1,1,active,arff,197356.0,2.0,178484.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41762,41762,FOREX_audsgd-hour-Close,1,1,active,arff,22091.0,2.0,21734.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41763,41763,FOREX_audcad-hour-High,1,1,active,arff,22556.0,2.0,21269.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41764,41764,FOREX_gbpusd-day-High,1,1,active,arff,937.0,2.0,897.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41765,41765,FOREX_eurtry-day-Close,1,1,active,arff,935.0,2.0,897.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41766,41766,FOREX_eurgbp-day-High,1,1,active,arff,938.0,2.0,897.0,2.0,12.0,1835.0,0.0,0.0,11.0,1.0
41767,41767,FOREX_cadjpy-hour-Close,1,1,active,arff,22035.0,2.0,21790.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41768,41768,FOREX_eurnok-hour-High,1,1,active,arff,23048.0,2.0,20777.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41769,41769,FOREX_audcad-day-Close,1,1,active,arff,935.0,2.0,899.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41770,41770,FOREX_audjpy-minute-High,1,1,active,arff,202222.0,2.0,173618.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41771,41771,FOREX_eurtry-minute-Close,1,1,active,arff,200399.0,2.0,175441.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41772,41772,FOREX_audchf-minute-High,1,1,active,arff,200975.0,2.0,174865.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41773,41773,FOREX_eurtry-hour-Close,1,1,active,arff,22193.0,2.0,21632.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41774,41774,FOREX_eurhuf-minute-High,1,1,active,arff,276139.0,2.0,99701.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41775,41775,FOREX_usdcad-minute-Close,1,1,active,arff,193327.0,2.0,182513.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41776,41776,FOREX_eurhkd-minute-Close,1,1,active,arff,191557.0,2.0,184283.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41777,41777,FOREX_eurjpy-hour-High,1,1,active,arff,22982.0,2.0,20843.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41778,41778,FOREX_eurdkk-minute-High,1,1,active,arff,244742.0,2.0,131098.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41779,41779,FOREX_eursek-hour-High,1,1,active,arff,22632.0,2.0,21193.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41780,41780,FOREX_usdchf-hour-High,1,1,active,arff,22656.0,2.0,21169.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41781,41781,FOREX_audcad-hour-Close,1,1,active,arff,21995.0,2.0,21830.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41782,41782,FOREX_usdjpy-hour-Close,1,1,active,arff,22363.0,2.0,21462.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41783,41783,FOREX_eurdkk-day-Close,1,1,active,arff,956.0,2.0,880.0,2.0,12.0,1836.0,0.0,0.0,11.0,1.0
41784,41784,FOREX_gbpusd-day-Close,1,1,active,arff,932.0,2.0,902.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41785,41785,FOREX_eurtry-day-High,1,1,active,arff,932.0,2.0,900.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41786,41786,FOREX_eurgbp-minute-Close,1,1,active,arff,194179.0,2.0,181661.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41787,41787,FOREX_eurpln-hour-High,1,1,active,arff,23298.0,2.0,20527.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41788,41788,FOREX_audnzd-day-High,1,1,active,arff,1003.0,2.0,829.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41789,41789,FOREX_eurnzd-minute-High,1,1,active,arff,196400.0,2.0,179440.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41790,41790,FOREX_cadjpy-day-Close,1,1,active,arff,923.0,2.0,911.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41791,41791,FOREX_eurusd-day-Close,1,1,active,arff,926.0,2.0,911.0,2.0,12.0,1837.0,0.0,0.0,11.0,1.0
41792,41792,FOREX_usdchf-hour-Close,1,1,active,arff,22068.0,2.0,21757.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41793,41793,FOREX_eurjpy-minute-High,1,1,active,arff,200986.0,2.0,174854.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41794,41794,FOREX_nzdusd-minute-Close,1,1,active,arff,197006.0,2.0,178834.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41795,41795,FOREX_gbpusd-minute-Close,1,1,active,arff,194132.0,2.0,181708.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41796,41796,FOREX_eurrub-minute-Close,1,1,active,arff,267817.0,2.0,108023.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41797,41797,FOREX_usdjpy-day-High,1,1,active,arff,921.0,2.0,914.0,2.0,12.0,1835.0,0.0,0.0,11.0,1.0
41798,41798,FOREX_usdcad-minute-High,1,1,active,arff,203805.0,2.0,172035.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41799,41799,FOREX_eurhkd-hour-Close,1,1,active,arff,22076.0,2.0,21749.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41800,41800,FOREX_cadjpy-minute-Close,1,1,active,arff,192911.0,2.0,182929.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41801,41801,FOREX_eursgd-day-High,1,1,active,arff,950.0,2.0,882.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41802,41802,FOREX_audcad-minute-High,1,1,active,arff,198576.0,2.0,177264.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41803,41803,FOREX_eurchf-day-High,1,1,active,arff,978.0,2.0,855.0,2.0,12.0,1833.0,0.0,0.0,11.0,1.0
41804,41804,FOREX_gbpusd-hour-Close,1,1,active,arff,22109.0,2.0,21716.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41805,41805,FOREX_eurrub-hour-High,1,1,active,arff,30833.0,2.0,12992.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41806,41806,FOREX_audjpy-hour-Close,1,1,active,arff,22213.0,2.0,21612.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41807,41807,FOREX_nzdusd-minute-High,1,1,active,arff,208036.0,2.0,167804.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41808,41808,FOREX_eurgbp-minute-High,1,1,active,arff,202133.0,2.0,173707.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41809,41809,FOREX_audusd-minute-High,1,1,active,arff,207224.0,2.0,168616.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41810,41810,FOREX_audchf-minute-Close,1,1,active,arff,193638.0,2.0,182202.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41811,41811,FOREX_cadchf-day-Close,1,1,active,arff,949.0,2.0,882.0,2.0,12.0,1831.0,0.0,0.0,11.0,1.0
41812,41812,FOREX_eurnok-day-Close,1,1,active,arff,921.0,2.0,916.0,2.0,12.0,1837.0,0.0,0.0,11.0,1.0
41813,41813,FOREX_audsgd-minute-Close,1,1,active,arff,197295.0,2.0,178545.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41814,41814,FOREX_euraud-minute-Close,1,1,active,arff,191301.0,2.0,184539.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41815,41815,FOREX_eurrub-day-Close,1,1,active,arff,918.0,2.0,914.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41816,41816,FOREX_usddkk-hour-High,1,1,active,arff,23306.0,2.0,20519.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41817,41817,FOREX_audusd-minute-Close,1,1,active,arff,195610.0,2.0,180230.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41818,41818,FOREX_euraud-day-Close,1,1,active,arff,946.0,2.0,888.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41819,41819,FOREX_eurrub-minute-High,1,1,active,arff,270976.0,2.0,104864.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41820,41820,FOREX_chfsgd-hour-High,1,1,active,arff,22965.0,2.0,20860.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41821,41821,FOREX_eurpln-day-Close,1,1,active,arff,935.0,2.0,897.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41822,41822,FOREX_audnzd-minute-High,1,1,active,arff,199430.0,2.0,176410.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41823,41823,FOREX_eurcad-minute-High,1,1,active,arff,197225.0,2.0,178615.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41824,41824,FOREX_eurgbp-hour-Close,1,1,active,arff,22040.0,2.0,21785.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41825,41825,FOREX_audnzd-hour-High,1,1,active,arff,22702.0,2.0,21123.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41826,41826,FOREX_eurnzd-day-Close,1,1,active,arff,955.0,2.0,877.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41827,41827,FOREX_euraud-hour-Close,1,1,active,arff,22133.0,2.0,21692.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41828,41828,FOREX_usdcad-hour-High,1,1,active,arff,22732.0,2.0,21093.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41829,41829,FOREX_nzdusd-day-Close,1,1,active,arff,939.0,2.0,889.0,2.0,12.0,1828.0,0.0,0.0,11.0,1.0
41830,41830,FOREX_nzdusd-day-High,1,1,active,arff,939.0,2.0,889.0,2.0,12.0,1828.0,0.0,0.0,11.0,1.0
41831,41831,FOREX_eurdkk-hour-Close,1,1,active,arff,23031.0,2.0,20794.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41832,41832,FOREX_nzdusd-hour-Close,1,1,active,arff,22110.0,2.0,21715.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41833,41833,FOREX_cadjpy-hour-High,1,1,active,arff,22693.0,2.0,21132.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41834,41834,FOREX_usdcad-day-Close,1,1,active,arff,960.0,2.0,873.0,2.0,12.0,1833.0,0.0,0.0,11.0,1.0
41835,41835,FOREX_euraud-hour-High,1,1,active,arff,22869.0,2.0,20956.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41836,41836,FOREX_cadchf-minute-High,1,1,active,arff,201076.0,2.0,174764.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41837,41837,FOREX_audjpy-minute-Close,1,1,active,arff,193109.0,2.0,182731.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41838,41838,FOREX_cadchf-hour-Close,1,1,active,arff,21919.0,2.0,21906.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41839,41839,FOREX_cadjpy-day-High,1,1,active,arff,920.0,2.0,914.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41840,41840,FOREX_eurnok-minute-High,1,1,active,arff,205831.0,2.0,170009.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41841,41841,FOREX_chfsgd-day-Close,1,1,active,arff,933.0,2.0,899.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41842,41842,FOREX_eurchf-hour-High,1,1,active,arff,22452.0,2.0,21373.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41843,41843,FOREX_audusd-hour-High,1,1,active,arff,23210.0,2.0,20615.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41844,41844,FOREX_eurgbp-day-Close,1,1,active,arff,935.0,2.0,900.0,2.0,12.0,1835.0,0.0,0.0,11.0,1.0
41845,41845,FOREX_eurusd-minute-High,1,1,active,arff,206541.0,2.0,169299.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41846,41846,FOREX_eursek-day-Close,1,1,active,arff,925.0,2.0,912.0,2.0,12.0,1837.0,0.0,0.0,11.0,1.0
41847,41847,FOREX_eurdkk-day-High,1,1,active,arff,939.0,2.0,897.0,2.0,12.0,1836.0,0.0,0.0,11.0,1.0
41848,41848,FOREX_chfjpy-day-High,1,1,active,arff,936.0,2.0,896.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41849,41849,FOREX_audsgd-day-Close,1,1,active,arff,923.0,2.0,909.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41850,41850,FOREX_eursek-minute-High,1,1,active,arff,205497.0,2.0,170343.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41851,41851,FOREX_usdjpy-hour-High,1,1,active,arff,23367.0,2.0,20458.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41852,41852,FOREX_eurchf-minute-High,1,1,active,arff,203153.0,2.0,172687.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41853,41853,FOREX_eurnzd-minute-Close,1,1,active,arff,191269.0,2.0,184571.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41854,41854,FOREX_audcad-minute-Close,1,1,active,arff,192180.0,2.0,183660.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41855,41855,FOREX_eurtry-minute-High,1,1,active,arff,208967.0,2.0,166873.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41856,41856,FOREX_eurdkk-hour-High,1,1,active,arff,23910.0,2.0,19915.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41857,41857,FOREX_audjpy-day-Close,1,1,active,arff,957.0,2.0,875.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41858,41858,FOREX_usdchf-day-Close,1,1,active,arff,951.0,2.0,884.0,2.0,12.0,1835.0,0.0,0.0,11.0,1.0
41859,41859,FOREX_eurnok-hour-Close,1,1,active,arff,22018.0,2.0,21807.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41860,41860,FOREX_eurusd-hour-Close,1,1,active,arff,22071.0,2.0,21754.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41861,41861,FOREX_euraud-minute-High,1,1,active,arff,197195.0,2.0,178645.0,2.0,12.0,375840.0,0.0,0.0,11.0,1.0
41862,41862,FOREX_eurrub-hour-Close,1,1,active,arff,30334.0,2.0,13491.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41863,41863,FOREX_eurnok-day-High,1,1,active,arff,950.0,2.0,887.0,2.0,12.0,1837.0,0.0,0.0,11.0,1.0
41864,41864,FOREX_chfsgd-day-High,1,1,active,arff,999.0,2.0,833.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41865,41865,FOREX_audsgd-hour-High,1,1,active,arff,22558.0,2.0,21267.0,2.0,12.0,43825.0,0.0,0.0,11.0,1.0
41866,41866,FOREX_euraud-day-High,1,1,active,arff,934.0,2.0,900.0,2.0,12.0,1834.0,0.0,0.0,11.0,1.0
41867,41867,FOREX_audnzd-day-Close,1,1,active,arff,950.0,2.0,882.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
41868,41868,FOREX_eurpln-day-High,1,1,active,arff,969.0,2.0,863.0,2.0,12.0,1832.0,0.0,0.0,11.0,1.0
