sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,end,is_recid
1,21,2,0,0,0,0,1,-1.0,1.0,3,8,0,0,8,0,420,0
1,21,2,0,0,0,0,1,-1.0,1.0,3,8,0,0,8,0,702,0
1,35,0,2,0,0,0,2,0.0,0.0,7,1,1,0,2,1,308,0
1,49,1,2,0,0,0,5,-1.0,1.0,2,5,2,0,2,1,180,0
1,49,1,2,0,0,0,5,-1.0,1.0,2,5,2,0,2,1,950,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,484,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,563,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,750,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,795,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,878,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,1076,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,1086,0
1,28,0,0,0,0,0,5,-1.0,1.0,3,4,2,0,2,1,1139,0
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,72,0
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,163,0
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,227,0
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,774,0
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,892,0
1,48,1,2,0,0,0,20,0.0,0.0,3,7,0,0,5,2,894,0
1,25,0,0,0,0,1,1,620.0,1.0,7,7,0,0,7,0,620,0
1,25,0,0,0,0,1,1,620.0,1.0,7,7,0,0,7,0,1109,0
1,20,2,0,0,0,0,0,-1.0,1.0,7,2,1,0,5,2,599,0
1,20,2,0,0,0,0,0,-1.0,1.0,7,2,1,0,5,2,683,0
1,20,2,0,0,0,0,0,-1.0,1.0,7,2,1,0,5,2,826,0
1,49,1,5,0,0,0,7,0.0,1.0,3,5,2,0,2,1,381,0
1,49,1,5,0,0,0,7,0.0,1.0,3,5,2,0,2,1,890,0
1,21,2,0,0,0,0,1,0.0,0.0,3,9,0,0,8,0,136,0
1,21,2,0,0,0,0,1,0.0,0.0,3,9,0,0,8,0,179,0
1,21,2,0,0,0,0,1,0.0,0.0,3,9,0,0,8,0,321,0
1,21,2,0,0,0,0,1,0.0,0.0,3,9,0,0,8,0,1087,0
1,35,0,2,0,0,0,0,-1.0,1.0,7,9,0,0,4,2,363,0
1,35,0,2,0,0,0,0,-1.0,1.0,7,9,0,0,4,2,433,0
1,35,0,2,0,0,0,0,-1.0,1.0,7,9,0,0,4,2,507,0
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,111,0
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,338,0
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,477,0
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,655,0
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,811,0
1,32,0,0,0,0,0,9,-39.0,40.0,8,5,2,0,1,1,1064,0
1,44,0,3,0,0,0,8,-60.0,60.0,3,0,1,0,1,1,610,0
1,21,2,0,1,0,1,1,-171.0,171.0,2,3,1,0,5,2,234,0
1,21,2,0,1,0,1,1,-171.0,171.0,2,3,1,0,5,2,842,0
1,25,0,3,0,0,0,0,0.0,1.0,3,1,1,0,2,1,136,0
1,25,0,3,0,0,0,0,0.0,1.0,3,1,1,0,2,1,990,0
1,44,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,2,1,125,0
1,44,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,2,1,307,0
1,44,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,2,1,775,0
1,44,0,2,0,0,0,2,-1.0,1.0,3,2,1,0,2,1,967,0
1,52,1,0,0,0,0,3,-1.0,1.0,7,2,1,0,0,1,91,0
1,52,1,0,0,0,0,3,-1.0,1.0,7,2,1,0,0,1,305,0
1,52,1,0,0,0,0,3,-1.0,1.0,7,2,1,0,0,1,1089,0
0,52,1,2,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,356,0
0,52,1,2,0,0,0,0,-1.0,1.0,3,1,1,0,1,1,530,0
1,21,2,0,0,0,0,0,-1.0,1.0,8,8,0,0,7,0,87,0
1,21,2,0,0,0,0,0,-1.0,1.0,8,8,0,0,7,0,217,0
1,21,2,0,0,0,0,0,-1.0,1.0,8,8,0,0,7,0,1087,0
0,30,0,2,0,0,0,9,-19.0,16.0,3,3,1,0,1,1,54,0
0,30,0,2,0,0,0,9,-19.0,16.0,3,3,1,0,1,1,225,0
0,30,0,2,0,0,0,9,-19.0,16.0,3,3,1,0,1,1,546,0
1,35,0,0,0,0,0,12,-1.0,1.0,3,7,0,0,6,2,382,0
1,35,0,0,0,0,0,12,-1.0,1.0,3,7,0,0,6,2,782,0
1,35,0,0,0,0,0,12,-1.0,1.0,3,7,0,0,6,2,1182,0
1,23,2,0,0,0,0,2,-1.0,1.0,3,4,2,0,7,0,293,0
1,23,2,0,0,0,0,2,-1.0,1.0,3,4,2,0,7,0,340,0
1,23,2,0,0,0,0,2,-1.0,1.0,3,4,2,0,7,0,594,0
0,64,1,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,42,0
0,64,1,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,105,0
0,64,1,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,597,0
0,51,1,0,1,0,0,10,173.0,196.0,3,9,0,0,5,2,173,0
0,51,1,0,1,0,0,10,173.0,196.0,3,9,0,0,5,2,286,0
0,51,1,0,1,0,0,10,173.0,196.0,3,9,0,0,5,2,1128,0
1,20,2,2,0,0,2,1,-1.0,1.0,2,1,1,0,4,2,173,0
1,20,2,2,0,0,2,1,-1.0,1.0,2,1,1,0,4,2,225,0
1,20,2,2,0,0,2,1,-1.0,1.0,2,1,1,0,4,2,267,0
1,20,2,2,0,0,2,1,-1.0,1.0,2,1,1,0,4,2,375,0
1,20,2,2,0,0,2,1,-1.0,1.0,2,1,1,0,4,2,814,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,4,2,0,6,2,76,0
1,21,2,0,0,0,0,0,-1.0,1.0,2,4,2,0,7,0,1140,0
1,25,0,0,0,13,1,21,0.0,0.0,3,8,0,0,8,0,254,0
1,25,0,0,0,13,1,21,0.0,0.0,3,8,0,0,8,0,1115,0
1,35,0,3,0,0,0,5,0.0,0.0,3,6,2,0,4,2,759,0
1,34,0,0,0,0,0,12,-63.0,64.0,2,6,2,0,5,2,1023,0
1,42,0,0,0,0,0,33,200.0,19.0,3,6,2,0,2,1,200,0
1,42,0,0,0,0,0,33,200.0,19.0,3,6,2,0,2,1,221,0
1,42,0,0,0,0,0,33,200.0,19.0,3,6,2,0,2,1,1058,0
1,39,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,0,1,1126,0
1,50,1,2,0,0,0,11,-31.0,31.0,3,1,1,0,0,1,319,0
1,30,0,3,0,0,0,2,-1.0,1.0,8,1,1,0,1,1,1085,0
1,26,0,2,0,0,0,2,-1.0,1.0,3,8,0,0,2,1,82,0
1,26,0,2,0,0,0,2,-1.0,1.0,3,8,0,0,2,1,520,0
1,26,0,2,0,0,0,2,-1.0,1.0,3,8,0,0,2,1,559,0
1,42,0,2,0,0,0,3,0.0,1.0,3,4,2,0,2,1,219,0
1,42,0,2,0,0,0,3,0.0,1.0,3,4,2,0,2,1,938,0
1,38,0,0,0,0,0,3,0.0,1.0,3,1,1,0,0,1,1178,0
1,67,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,33,0
1,67,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,1139,0
1,31,0,2,0,0,0,1,0.0,0.0,3,3,1,0,1,1,118,0
1,31,0,2,0,0,0,1,0.0,0.0,3,3,1,0,1,1,480,0
1,37,0,0,0,0,0,10,-1.0,1.0,3,6,2,0,1,1,244,0
1,37,0,0,0,0,0,10,-1.0,1.0,3,6,2,0,1,1,902,0
1,31,0,2,0,0,0,6,0.0,0.0,7,2,1,0,1,1,1058,0
1,28,0,0,0,0,0,9,-1.0,1.0,3,6,2,0,6,2,307,0
1,28,0,0,0,0,0,9,-1.0,1.0,3,6,2,0,6,2,530,0
0,30,0,0,0,3,2,10,0.0,0.0,3,9,0,0,8,0,125,0
0,30,0,0,0,3,2,10,0.0,0.0,3,9,0,0,8,0,132,0
0,30,0,0,0,3,2,10,0.0,0.0,3,9,0,0,8,0,401,0
0,30,0,0,0,3,2,10,0.0,0.0,3,9,0,0,8,0,819,0
1,35,0,0,0,0,0,0,-1.0,1.0,3,6,2,0,2,1,3,0
1,35,0,0,0,0,0,0,-1.0,1.0,3,6,2,0,2,1,887,0
1,57,1,0,0,0,0,23,-1.0,1.0,3,7,0,0,6,2,272,0
1,57,1,0,0,0,0,23,-1.0,1.0,3,7,0,0,6,2,1011,0
0,39,0,2,0,0,0,8,-1.0,2.0,3,6,2,0,4,2,79,0
0,39,0,2,0,0,0,8,-1.0,2.0,3,6,2,0,4,2,309,0
0,39,0,2,0,0,0,8,-1.0,2.0,3,6,2,0,4,2,505,0
0,39,0,2,0,0,0,8,-1.0,2.0,3,6,2,0,4,2,507,0
1,29,0,0,0,1,0,2,-1.0,1.0,7,2,1,0,3,1,150,0
1,37,0,2,0,0,0,2,489.0,117.0,7,0,1,0,0,1,489,0
1,37,0,2,0,0,0,2,489.0,117.0,7,0,1,0,0,1,737,0
1,37,0,2,0,0,0,2,489.0,117.0,7,0,1,0,0,1,1141,0
1,62,1,0,0,0,0,13,-1.0,1.0,3,7,0,0,4,2,125,0
1,62,1,0,0,0,0,13,-1.0,1.0,3,7,0,0,4,2,519,0
1,22,2,0,0,0,0,5,-91.0,40.0,8,9,0,0,5,2,152,0
1,22,2,0,0,0,0,5,-91.0,40.0,8,9,0,0,5,2,575,0
1,31,0,0,0,0,0,6,-39.0,39.0,7,7,0,0,4,2,80,0
1,31,0,0,0,0,0,6,-39.0,39.0,7,7,0,0,4,2,155,0
1,31,0,0,0,0,0,6,-39.0,39.0,7,7,0,0,4,2,206,0
1,31,0,0,0,0,0,6,-39.0,39.0,7,7,0,0,4,2,817,0
1,22,2,0,0,0,0,0,-4.0,4.0,8,2,1,0,4,2,161,0
1,22,2,0,0,0,0,0,-4.0,4.0,8,2,1,0,4,2,935,0
1,31,0,3,0,0,0,8,-1.0,1.0,3,2,1,0,2,1,65,0
1,31,0,3,0,0,0,8,-1.0,1.0,3,2,1,0,2,1,101,0
1,31,0,3,0,0,0,8,-1.0,1.0,3,2,1,0,2,1,1127,0
1,25,0,3,0,0,0,1,0.0,0.0,7,6,2,0,2,1,661,0
1,26,0,0,0,0,0,2,0.0,0.0,3,1,1,0,2,1,257,0
1,26,0,0,0,0,0,2,0.0,0.0,3,1,1,0,2,1,556,0
1,50,1,2,0,0,0,3,0.0,0.0,8,3,1,0,5,2,690,0
1,25,0,0,0,0,0,3,-1.0,1.0,3,5,2,0,3,1,263,0
1,25,0,0,0,0,0,3,-1.0,1.0,3,5,2,0,3,1,498,0
1,25,0,0,0,0,0,3,-1.0,1.0,3,5,2,0,3,1,968,0
0,65,1,2,0,0,0,1,-1.0,1.0,8,0,1,0,0,1,218,0
0,65,1,2,0,0,0,1,-1.0,1.0,8,0,1,0,0,1,816,0
0,31,0,0,0,0,0,0,0.0,1.0,3,4,2,0,1,1,1060,0
1,34,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,8,0,87,0
1,34,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,8,0,115,0
1,24,2,5,0,0,0,3,-1.0,1.0,7,7,0,0,6,2,189,0
1,24,2,5,0,0,0,3,-1.0,1.0,7,7,0,0,6,2,239,0
1,30,0,0,0,0,0,14,27.0,28.0,6,5,2,0,6,2,27,0
1,30,0,0,0,0,0,14,27.0,28.0,6,5,2,0,6,2,154,0
1,30,0,0,0,0,0,14,27.0,28.0,6,5,2,0,6,2,210,0
1,30,0,0,0,0,0,14,27.0,28.0,6,5,2,0,6,2,259,0
1,30,0,0,0,0,0,14,27.0,28.0,6,5,2,0,6,2,502,0
1,30,0,0,0,0,0,14,27.0,28.0,6,5,2,0,6,2,827,0
1,51,1,2,0,0,0,3,-13.0,13.0,3,2,1,0,0,1,142,0
1,51,1,2,0,0,0,3,-13.0,13.0,3,2,1,0,0,1,369,0
1,51,1,2,0,0,0,3,-13.0,13.0,3,2,1,0,0,1,1109,0
0,27,0,0,0,0,0,4,-1.0,1.0,3,5,2,0,1,1,443,0
0,27,0,0,0,0,0,4,-1.0,1.0,3,5,2,0,1,1,774,0
1,22,2,2,0,0,0,2,-1.0,1.0,3,2,1,0,3,1,313,0
1,22,2,2,0,0,0,2,-1.0,1.0,3,2,1,0,3,1,504,0
1,29,0,0,0,0,0,2,-1.0,1.0,3,3,1,0,2,1,368,0
1,29,0,0,0,0,0,2,-1.0,1.0,3,3,1,0,2,1,925,0
1,27,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,103,0
1,27,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,332,0
1,27,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,413,0
1,27,0,0,0,0,0,1,-1.0,1.0,3,1,1,0,2,1,686,0
1,29,0,2,0,0,0,6,-3.0,4.0,3,4,2,0,1,1,58,0
1,29,0,2,0,0,0,6,-3.0,4.0,3,4,2,0,1,1,445,0
1,59,1,0,0,0,0,3,-8.0,8.0,3,2,1,0,1,1,732,0
1,59,1,0,0,0,0,3,-8.0,8.0,3,2,1,0,1,1,1156,0
1,24,2,0,0,0,0,1,-1.0,2.0,7,1,1,0,4,2,268,0
1,28,0,2,0,0,0,9,-8.0,8.0,3,7,0,0,7,0,73,0
1,28,0,2,0,0,0,9,-8.0,8.0,3,7,0,0,7,0,598,0
1,24,2,0,1,0,1,9,-7.0,7.0,8,8,0,0,6,2,80,0
1,31,0,0,2,1,1,16,-1.0,1.0,3,8,0,0,5,2,829,0
1,31,0,0,2,1,1,16,-1.0,1.0,3,8,0,0,5,2,858,0
1,23,2,0,0,1,0,7,-1.0,1.0,3,7,0,0,6,2,224,0
1,24,2,5,0,0,0,3,252.0,27.0,2,2,1,0,3,1,252,0
1,24,2,5,0,0,0,3,252.0,27.0,2,2,1,0,3,1,841,0
0,25,0,0,0,0,0,4,0.0,0.0,3,6,2,0,3,1,259,0
0,25,0,0,0,0,0,4,0.0,0.0,3,6,2,0,3,1,879,0
1,49,1,0,0,0,0,1,-1.0,1.0,8,6,2,0,3,1,339,0
1,49,1,0,0,0,0,1,-1.0,1.0,8,6,2,0,3,1,1108,0
1,50,1,2,0,0,0,0,0.0,0.0,3,0,1,0,0,1,58,0
1,47,1,0,0,0,0,3,-1.0,1.0,3,7,0,0,2,1,218,0
1,47,1,0,0,0,0,3,-1.0,1.0,3,7,0,0,2,1,506,0
1,28,0,0,0,2,0,21,-1.0,1.0,3,9,0,0,9,0,772,0
0,26,0,0,0,0,0,3,-1.0,1.0,3,1,1,0,1,1,197,0
0,26,0,0,0,0,0,3,-1.0,1.0,3,1,1,0,1,1,655,0
1,20,2,0,0,1,0,1,0.0,1.0,3,7,0,0,9,0,4,0
1,34,0,0,0,0,0,9,-1.0,1.0,3,9,0,0,4,2,103,0
1,34,0,0,0,0,0,9,-1.0,1.0,3,9,0,0,4,2,618,0
1,34,0,0,0,0,0,9,-1.0,1.0,3,9,0,0,4,2,973,0
1,46,1,0,1,0,1,9,-1.0,1.0,3,8,0,0,6,2,154,0
1,46,1,0,1,0,1,9,-1.0,1.0,3,8,0,0,6,2,250,0
1,46,1,0,1,0,1,9,-1.0,1.0,3,8,0,0,6,2,696,0
1,46,1,0,1,0,1,9,-1.0,1.0,3,8,0,0,6,2,1180,0
1,21,2,0,0,0,1,0,0.0,1.0,3,7,0,0,6,2,304,0
1,21,2,0,0,0,1,0,0.0,1.0,3,7,0,0,6,2,456,0
1,21,2,0,0,0,1,0,0.0,1.0,3,7,0,0,6,2,799,0
0,27,0,2,0,0,0,2,-1.0,1.0,3,4,2,0,2,1,1132,0
1,21,2,0,0,1,1,3,0.0,0.0,7,7,0,0,7,0,274,0
1,21,2,0,0,1,1,3,0.0,0.0,7,7,0,0,7,0,702,0
1,21,2,0,0,1,1,3,0.0,0.0,7,7,0,0,7,0,907,0
1,24,2,0,0,0,0,0,0.0,0.0,3,3,1,0,4,2,1180,0
1,57,1,0,0,0,0,8,0.0,1.0,7,3,1,0,1,1,518,0
1,33,0,0,0,0,0,4,-1.0,1.0,3,1,1,0,3,1,739,0
1,23,2,0,0,1,0,4,-1.0,1.0,3,8,0,0,5,2,262,0
1,23,2,0,0,1,0,4,-1.0,1.0,3,8,0,0,5,2,759,0
1,22,2,2,0,0,0,0,0.0,0.0,7,3,1,0,4,2,46,0
1,22,2,2,0,0,0,0,0.0,0.0,7,3,1,0,4,2,202,0
1,22,2,2,0,0,0,0,0.0,0.0,7,3,1,0,4,2,1112,0
1,56,1,3,0,0,0,10,-1.0,1.0,7,1,1,0,0,1,387,0
0,33,0,2,0,0,0,1,-5.0,5.0,7,5,2,0,2,1,86,0
0,33,0,2,0,0,0,1,-5.0,5.0,7,5,2,0,2,1,859,0
0,33,0,2,0,0,0,1,-5.0,5.0,7,5,2,0,2,1,898,0
1,27,0,5,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,48,0
1,27,0,5,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,527,0
1,27,0,5,0,0,0,0,-1.0,1.0,3,3,1,0,3,1,597,0
1,40,0,0,0,0,0,3,-1.0,1.0,3,7,0,0,4,2,9,0
1,40,0,0,0,0,0,3,-1.0,1.0,3,7,0,0,4,2,731,0
1,32,0,0,0,3,0,10,-1.0,1.0,2,5,2,0,4,2,54,0
1,32,0,0,0,3,0,10,-1.0,1.0,2,5,2,0,4,2,954,0
1,19,2,0,0,1,0,2,-6.0,6.0,3,6,2,0,7,0,449,0
1,19,2,0,0,1,0,2,-6.0,6.0,3,6,2,0,7,0,574,0
1,23,2,0,0,0,0,6,-1.0,1.0,3,8,0,0,7,0,124,0
1,23,2,0,0,0,0,6,-1.0,1.0,3,8,0,0,7,0,393,0
1,23,2,0,0,0,0,6,-1.0,1.0,3,8,0,0,7,0,536,0
1,23,2,0,0,0,0,6,-1.0,1.0,3,8,0,0,7,0,785,0
1,39,0,2,6,1,0,17,-1.0,1.0,3,6,2,0,4,2,1122,0
1,42,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,7,0,350,0
1,42,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,7,0,808,0
1,42,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,7,0,1156,0
1,32,0,2,0,2,1,10,-1.0,1.0,3,4,2,0,2,1,59,0
1,32,0,2,0,2,1,10,-1.0,1.0,3,4,2,0,2,1,96,0
1,32,0,2,0,2,1,10,-1.0,1.0,3,4,2,0,2,1,838,0
1,23,2,2,0,0,0,4,-1.0,1.0,7,4,2,0,3,1,340,0
1,23,2,2,0,0,0,4,-1.0,1.0,7,4,2,0,3,1,503,0
1,58,1,0,0,0,0,10,-3.0,3.0,3,2,1,0,1,1,20,0
1,58,1,0,0,0,0,10,-3.0,3.0,3,2,1,0,1,1,1018,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,254,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,401,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,526,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,557,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,567,0
1,42,0,0,0,0,0,9,0.0,0.0,3,5,2,0,3,1,1139,0
1,26,0,2,0,0,0,1,0.0,0.0,3,3,1,0,3,1,15,0
1,26,0,2,0,0,0,1,0.0,0.0,3,3,1,0,3,1,718,0
1,33,0,0,0,0,0,2,0.0,1.0,3,7,0,0,8,0,724,0
1,23,2,0,0,0,0,0,-1.0,1.0,7,1,1,0,3,1,126,0
1,23,2,0,0,0,0,0,-1.0,1.0,7,1,1,0,3,1,901,0
1,23,2,0,0,0,0,0,-1.0,1.0,7,1,1,0,3,1,969,0
1,25,0,0,0,1,0,4,-1.0,1.0,2,7,0,0,5,2,356,0
1,25,0,0,0,1,0,4,-1.0,1.0,2,7,0,0,5,2,657,0
1,32,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,0,1,7,0
1,32,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,0,1,266,0
1,32,0,0,0,0,0,0,-1.0,1.0,3,1,1,0,0,1,716,0
1,34,0,3,0,0,0,14,-1.0,1.0,3,8,0,0,8,0,244,0
1,34,0,3,0,0,0,14,-1.0,1.0,3,8,0,0,8,0,370,0
1,34,0,3,0,0,0,14,-1.0,1.0,3,8,0,0,8,0,538,0
1,34,0,3,0,0,0,14,-1.0,1.0,3,8,0,0,8,0,777,0
1,38,0,0,0,0,0,19,-4.0,4.0,3,8,0,0,4,2,79,0
1,38,0,0,0,0,0,19,-4.0,4.0,3,8,0,0,4,2,129,0
1,38,0,0,0,0,0,19,-4.0,4.0,3,8,0,0,4,2,170,0
1,27,0,0,0,0,0,6,-1.0,1.0,3,7,0,0,8,0,797,0
1,25,0,2,0,0,0,0,0.0,1.0,8,1,1,0,1,1,230,0
1,25,0,2,0,0,0,0,0.0,1.0,8,1,1,0,1,1,516,0
0,31,0,2,0,0,2,2,-1.0,1.0,3,4,2,0,3,1,371,0
0,31,0,2,0,0,2,2,-1.0,1.0,3,4,2,0,3,1,469,0
0,31,0,2,0,0,2,2,-1.0,1.0,3,4,2,0,3,1,510,0
0,31,0,2,0,0,2,2,-1.0,1.0,3,4,2,0,3,1,609,0
0,31,0,2,0,0,2,2,-1.0,1.0,3,4,2,0,3,1,904,0
1,30,0,0,0,0,0,8,0.0,0.0,2,8,0,0,8,0,729,0
1,30,0,0,0,0,0,8,0.0,0.0,2,8,0,0,8,0,1177,0
1,59,1,0,0,0,0,8,-1.0,1.0,3,3,1,0,1,1,314,0
1,59,1,0,0,0,0,8,-1.0,1.0,3,3,1,0,1,1,797,0
1,59,1,0,0,0,0,8,-1.0,1.0,3,3,1,0,1,1,1086,0
1,21,2,2,0,0,0,1,-1.0,1.0,7,3,1,0,6,2,172,0
0,33,0,0,0,0,0,6,-51.0,51.0,7,3,1,0,3,1,511,0
1,27,0,0,0,0,0,6,-1.0,1.0,3,3,1,0,1,1,127,0
1,27,0,0,0,0,0,6,-1.0,1.0,3,3,1,0,1,1,312,0
1,27,0,0,0,0,0,6,-1.0,1.0,3,3,1,0,1,1,611,0
1,45,1,0,0,0,0,13,-1.0,1.0,7,6,2,0,5,2,18,0
1,45,1,0,0,0,0,13,-1.0,1.0,7,6,2,0,5,2,703,0
1,23,2,2,0,0,1,0,0.0,1.0,3,8,0,0,8,0,508,0
0,26,0,0,0,0,0,5,-1.0,1.0,2,4,2,0,5,2,379,0
0,26,0,0,0,0,0,5,-1.0,1.0,2,4,2,0,5,2,584,0
0,26,0,0,0,0,0,5,-1.0,1.0,2,4,2,0,5,2,792,0
1,21,2,0,0,0,0,1,-21.0,22.0,6,6,2,0,7,0,328,0
1,21,2,0,0,0,0,1,-21.0,22.0,6,6,2,0,7,0,897,0
1,23,2,0,0,0,0,0,-1.0,1.0,8,3,1,0,4,2,1142,0
1,23,2,0,0,0,0,3,-1.0,1.0,3,9,0,0,7,0,142,0
1,23,2,0,0,0,0,3,-1.0,1.0,3,9,0,0,7,0,236,0
1,23,2,0,0,0,0,3,-1.0,1.0,3,9,0,0,7,0,512,0
1,23,2,0,0,0,0,3,-1.0,1.0,3,9,0,0,7,0,515,0
1,23,2,0,0,0,0,3,-1.0,1.0,3,9,0,0,7,0,552,0
1,24,2,0,0,0,0,1,-1.0,1.0,3,4,2,0,6,2,196,0
1,24,2,0,0,0,0,1,-1.0,1.0,3,4,2,0,6,2,1152,0
0,21,2,0,0,0,0,1,-1.0,1.0,3,3,1,0,4,2,706,0
0,37,0,2,0,0,0,7,-30.0,30.0,3,5,2,0,1,1,35,0
0,37,0,2,0,0,0,7,-30.0,30.0,3,5,2,0,1,1,959,0
1,28,0,2,0,0,0,2,-1.0,1.0,3,1,1,0,2,1,366,0
1,23,2,5,0,2,0,7,0.0,1.0,3,5,2,0,7,0,109,0
1,23,2,5,0,2,0,7,0.0,1.0,3,5,2,0,7,0,253,0
1,23,2,5,0,2,0,7,0.0,1.0,3,5,2,0,7,0,475,0
0,24,2,0,0,0,0,2,-1.0,1.0,3,5,2,0,3,1,487,0
1,24,2,0,1,0,0,2,-1.0,1.0,8,9,0,0,8,0,1060,0
1,33,0,0,0,0,0,1,-1.0,1.0,7,0,1,0,0,1,1104,0
1,26,0,0,1,3,0,24,-1.0,1.0,7,9,0,0,9,0,443,0
1,46,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,151,0
1,46,1,2,0,0,0,0,-1.0,1.0,3,0,1,0,0,1,759,0
0,38,0,2,0,0,0,1,-1.0,1.0,7,5,2,0,3,1,459,0
0,38,0,2,0,0,0,1,-1.0,1.0,7,5,2,0,3,1,531,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,51,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,242,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,315,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,466,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,564,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,574,0
1,27,0,0,0,0,0,7,-1.0,1.0,3,8,0,0,5,2,721,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,51,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,295,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,491,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,525,0
0,31,0,2,0,0,0,2,-28.0,28.0,3,3,1,0,0,1,737,0
1,28,0,0,0,0,0,5,-1.0,1.0,7,4,2,0,6,2,204,0
1,28,0,0,0,0,0,5,-1.0,1.0,7,4,2,0,6,2,1055,0
1,25,0,2,0,0,1,6,-1.0,1.0,9,4,2,0,3,1,31,0
1,25,0,2,0,0,1,6,-1.0,1.0,9,4,2,0,3,1,623,0
1,27,0,0,0,0,0,8,53.0,294.0,3,9,0,0,8,0,53,0
1,27,0,0,0,0,0,8,53.0,294.0,3,9,0,0,8,0,220,0
1,27,0,0,0,0,0,8,53.0,294.0,3,9,0,0,8,0,244,0
1,40,0,0,0,0,0,5,0.0,1971.0,3,6,2,0,6,2,568,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,3,1,0,5,2,112,0
1,21,2,0,0,0,0,0,-1.0,1.0,3,3,1,0,5,2,1099,0
1,50,1,2,0,0,0,26,-92.0,16.0,3,6,2,0,1,1,157,0
1,50,1,2,0,0,0,26,-92.0,16.0,3,6,2,0,1,1,542,0
1,50,1,2,0,0,0,26,-92.0,16.0,3,6,2,0,1,1,571,0
1,28,0,0,0,1,0,10,-1.0,0.0,3,6,2,0,5,2,904,0
1,28,0,0,0,1,0,10,-1.0,0.0,3,6,2,0,5,2,967,0
