age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
0,Private,203076.0,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,158592.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
0,Federal-gov,215115.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,117476.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,159269.0,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,189924.0,Assoc-voc,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,3,United-States,<=50K
1,Local-gov,226296.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
2,Private,103886.0,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Federal-gov,148508.0,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
2,Private,79586.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,1,India,>50K
2,,95049.0,Assoc-voc,11,Separated,,Own-child,White,Female,0,0,2,,<=50K
2,Self-emp-inc,192835.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
0,Private,316184.0,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,0,2,United-States,<=50K
3,Private,132476.0,Doctorate,16,Divorced,Tech-support,Unmarried,White,Male,2,0,2,United-States,>50K
2,Private,76487.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,302712.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
2,Private,225193.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,102092.0,11th,7,Widowed,Craft-repair,Not-in-family,White,Male,1,0,2,United-States,<=50K
3,Private,173754.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
0,Private,38238.0,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,<=50K
2,Private,212027.0,11th,7,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,2,United-States,<=50K
0,Private,173593.0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,4,United-States,<=50K
1,Local-gov,132718.0,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,2,United-States,<=50K
0,Private,103588.0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
2,Local-gov,75387.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,38444.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,<=50K
0,Private,35603.0,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,0,United-States,<=50K
0,Private,588484.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,2,United-States,<=50K
4,,191118.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
4,,88638.0,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
4,Private,27086.0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,184319.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,307375.0,Some-college,10,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
0,Private,93511.0,11th,7,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,32950.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,2,United-States,<=50K
2,Private,313945.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Local-gov,275517.0,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,4,United-States,<=50K
3,Private,132145.0,9th,5,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,377798.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,198000.0,Bachelors,13,Never-married,Sales,Other-relative,White,Female,0,0,2,United-States,>50K
4,Private,166591.0,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Black,Female,1,0,4,United-States,<=50K
4,Self-emp-not-inc,117030.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
1,Local-gov,275369.0,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,2,United-States,<=50K
0,Private,300584.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
1,Local-gov,230997.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,73199.0,12th,8,Never-married,Farming-fishing,Own-child,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
4,Private,362068.0,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
1,Private,162604.0,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Male,0,0,2,United-States,<=50K
2,Private,86143.0,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
2,Private,116477.0,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Self-emp-not-inc,102308.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,1,United-States,>50K
4,Self-emp-inc,199067.0,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,Greece,>50K
3,Private,205100.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
2,Private,127493.0,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
4,Self-emp-not-inc,34761.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,221480.0,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,0,United-States,<=50K
2,Self-emp-not-inc,216473.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,<=50K
2,Self-emp-inc,147206.0,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,4,0,2,United-States,>50K
3,Private,162868.0,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,335701.0,7th-8th,4,Widowed,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,250322.0,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Local-gov,182856.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,2,United-States,>50K
0,Private,97743.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,227065.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,59840.0,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,1,0,2,United-States,<=50K
1,Private,140446.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,2,United-States,<=50K
1,Federal-gov,86150.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,3,2,United-States,>50K
3,Private,147876.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
1,Private,219199.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,28497.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,<=50K
1,Private,405177.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
1,Private,320451.0,Bachelors,13,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,2,,<=50K
4,Self-emp-not-inc,30661.0,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,2,United-States,>50K
1,Local-gov,38268.0,HS-grad,9,Separated,Other-service,Unmarried,White,Male,0,0,2,United-States,>50K
2,Private,199900.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Self-emp-inc,172538.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Private,194517.0,11th,7,Never-married,Farming-fishing,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,129024.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,United-States,<=50K
2,Private,203828.0,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,2,United-States,<=50K
2,Private,146659.0,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,29261.0,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Private,366109.0,10th,6,Never-married,Other-service,Other-relative,White,Male,0,0,2,United-States,<=50K
1,Private,212091.0,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,202872.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
1,Private,373903.0,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
2,Private,289403.0,HS-grad,9,Divorced,Tech-support,Not-in-family,Black,Male,0,0,2,,<=50K
0,Private,60552.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,188325.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,>50K
0,,398480.0,Some-college,10,Never-married,,Own-child,White,Female,0,0,2,United-States,<=50K
2,Federal-gov,254202.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,4,0,3,United-States,>50K
2,Self-emp-inc,277858.0,Bachelors,13,Widowed,Exec-managerial,Not-in-family,Black,Female,0,0,2,United-States,<=50K
3,Private,102346.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,,<=50K
1,Private,226629.0,12th,8,Separated,Sales,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Private,219632.0,1st-4th,2,Widowed,Machine-op-inspct,Unmarried,White,Male,0,0,2,Mexico,<=50K
0,Private,449101.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,330535.0,Doctorate,16,Divorced,Exec-managerial,Unmarried,White,Male,0,0,2,United-States,>50K
2,Private,202937.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,>50K
2,Federal-gov,269733.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,355856.0,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,2,United-States,<=50K
3,Self-emp-inc,275100.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,Greece,>50K
1,State-gov,136997.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,136931.0,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,2,Thailand,<=50K
1,,346736.0,HS-grad,9,Never-married,,Other-relative,White,Female,0,0,2,United-States,<=50K
1,Local-gov,264936.0,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,269722.0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,251905.0,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,180636.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,116915.0,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,182516.0,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,<=50K
3,Local-gov,199862.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,3,2,United-States,<=50K
2,Private,127482.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,3,0,2,United-States,>50K
2,Private,142968.0,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,115258.0,10th,6,Never-married,Craft-repair,Unmarried,White,Male,0,0,2,United-States,<=50K
2,Private,190822.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
3,Local-gov,68898.0,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
0,Self-emp-inc,151999.0,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
1,Self-emp-not-inc,236471.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Local-gov,29075.0,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,2,0,2,United-States,<=50K
2,State-gov,186990.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,210369.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
4,,179644.0,Assoc-voc,11,Married-civ-spouse,,Wife,White,Female,0,0,0,United-States,<=50K
1,Private,119128.0,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,188386.0,HS-grad,9,Divorced,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,120645.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,2,United-States,<=50K
4,Local-gov,303176.0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,358434.0,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,2,United-States,<=50K
4,Private,36091.0,HS-grad,9,Separated,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
3,Private,250648.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,>50K
3,Private,131918.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,>50K
2,Self-emp-not-inc,151504.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
2,Private,161880.0,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,3,United-States,<=50K
2,Private,123681.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,94090.0,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
0,,129980.0,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,237258.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,4,0,3,United-States,>50K
4,Self-emp-not-inc,147377.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
2,Federal-gov,253627.0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,Puerto-Rico,>50K
4,,528618.0,10th,6,Married-civ-spouse,,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,27881.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,79874.0,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,156981.0,11th,7,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
3,Local-gov,195418.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,2,United-States,>50K
2,Private,175185.0,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,273796.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,>50K
2,State-gov,373699.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,>50K
1,Private,82508.0,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,162551.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,1,Hong,<=50K
0,Private,166297.0,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,1,United-States,<=50K
0,Local-gov,100125.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,175690.0,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,184441.0,7th-8th,4,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
1,Self-emp-inc,167737.0,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,2,0,2,United-States,>50K
4,Private,186121.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Self-emp-not-inc,177851.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,106961.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
3,Private,419712.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,2,United-States,<=50K
2,Local-gov,208875.0,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
0,Private,373628.0,Bachelors,13,Never-married,Sales,Own-child,White,Female,0,1,2,United-States,<=50K
1,Private,331861.0,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,3,England,<=50K
1,Private,249948.0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Private,99316.0,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,252570.0,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,2,United-States,<=50K
0,Private,89160.0,12th,8,Never-married,Priv-house-serv,Own-child,White,Female,0,0,0,United-States,<=50K
0,Private,49092.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,87757.0,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,806552.0,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
2,Self-emp-not-inc,70754.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,3,United-States,>50K
1,Private,150437.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,3,United-States,<=50K
4,,46836.0,7th-8th,4,Separated,,Not-in-family,Black,Male,0,0,0,United-States,<=50K
1,State-gov,117186.0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,2,United-States,>50K
3,Private,239625.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
2,Private,128483.0,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,3,United-States,<=50K
0,Private,53367.0,12th,8,Never-married,Other-service,Other-relative,White,Female,0,0,1,United-States,<=50K
0,Private,358355.0,9th,5,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,139522.0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1,2,Italy,<=50K
1,Private,93017.0,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,101320.0,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,1,2,Canada,>50K
4,Self-emp-inc,105582.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,4,2,United-States,>50K
2,Private,121718.0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,>50K
