rebalancing__type,rebalancing__n_neighbors,rebalancing__k_neighbors,prototype,normalization__with_std,normalization__with_scaling,normalization__with_mean,normalization__with_centering,normalization__type,imputation__type,imputation__strategy,imputation__initial_strategy,imputation__imputation_order,features__type,features__n_components,features__k,discretization__type,discretization__threshold,discretization__strategy,discretization__n_bins,discretization__encode,classification__weights,classification__type,classification__splitter,classification__n_neurons,classification__n_neighbors,classification__n_hidden_layers,classification__min_samples_split,classification__min_samples_leaf,classification__metric,classification__max_leaf_nodes,classification__max_features,classification__max_depth,classification__criterion,balanced_accuracy__status,balanced_accuracy__balanced_accuracy
NearMiss,3,,imputation_rebalancing_discretization_normalization_features_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,5,,200,,,,,,,,success,0.862122023420835
NearMiss,2,,rebalancing_imputation_discretization_features_normalization_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,SelectKBest,,3,Binarizer,5.0,,,,,MLPClassifier,,100,,10,,,,,,,,fail,-inf
NearMiss,3,,imputation_rebalancing_discretization_normalization_features_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,0.0,,,,,MLPClassifier,,25,,1,,,,,,,,success,0.862122023420835
SMOTE,,5,imputation_normalization_discretization_rebalancing_features_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,5.0,,,,,MLPClassifier,,200,,10,,,,,,,,success,0.8548197727569544
NearMiss,3,,rebalancing_imputation_normalization_discretization_features_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,0.0,,,,,MLPClassifier,,25,,1,,,,,,,,fail,-inf
NearMiss,3,,rebalancing_features_imputation_discretization_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,PCA,7,,Binarizer,5.0,,,,,MLPClassifier,,5,,10,,,,,,,,fail,-inf
NearMiss,3,,normalization_discretization_rebalancing_features_imputation_classification,True,,False,,StandardScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,distance,KNeighborsClassifier,,,5,,,,minkowski,,,,,previous_constraint,-inf
NearMiss,3,,features_rebalancing_discretization_imputation_normalization_classification,True,,True,,StandardScaler,SimpleImputer,most_frequent,,,PCA,1,,Binarizer,0.0,,,,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
FunctionTransformer,,,features_rebalancing_imputation_discretization_normalization_classification,,,,,FunctionTransformer,IterativeImputer,,most_frequent,roman,PCA,7,,KBinsDiscretizer,,kmeans,7,ordinal,,MLPClassifier,,50,,5,,,,,,,,fail,-inf
NearMiss,3,,discretization_features_imputation_rebalancing_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,0.5,,,,,MLPClassifier,,5,,10,,,,,,,,fail,-inf
NearMiss,3,,rebalancing_features_normalization_imputation_discretization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,5.0,,,,,MLPClassifier,,5,,10,,,,,,,,fail,-inf
NearMiss,3,,discretization_features_imputation_normalization_rebalancing_classification,False,,True,,StandardScaler,FunctionTransformer,,,,SelectKBest,,2,Binarizer,2.0,,,,,MLPClassifier,,50,,50,,,,,,,,fail,-inf
NearMiss,3,,normalization_imputation_rebalancing_features_discretization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,2.0,,,,,MLPClassifier,,5,,50,,,,,,,,success,0.862122023420835
NearMiss,3,,features_imputation_normalization_rebalancing_discretization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,25,,200,,,,,,,,fail,-inf
FunctionTransformer,,,normalization_imputation_rebalancing_features_discretization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,2.0,,,,,MLPClassifier,,10,,50,,,,,,,,success,0.862122023420835
NearMiss,3,,imputation_discretization_rebalancing_normalization_features_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,6,Binarizer,0.5,,,,,MLPClassifier,,25,,10,,,,,,,,success,0.8390015671934178
NearMiss,3,,rebalancing_discretization_features_imputation_normalization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,2.0,,,,,MLPClassifier,,10,,50,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_rebalancing_features_normalization_classification,False,,True,,StandardScaler,IterativeImputer,,most_frequent,roman,SelectKBest,,4,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,50,,5,,,,,,,,success,0.8408854642810499
SMOTE,,5,normalization_features_imputation_rebalancing_discretization_classification,,,,,PowerTransformer,IterativeImputer,,constant,descending,FunctionTransformer,,,Binarizer,0.5,,,,distance,KNeighborsClassifier,,,19,,,,manhattan,,,,,previous_constraint,-inf
NearMiss,3,,imputation_rebalancing_features_discretization_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,5.0,,,,,MLPClassifier,,5,,200,,,,,,,,success,0.862122023420835
NearMiss,3,,features_normalization_discretization_imputation_rebalancing_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
NearMiss,3,,discretization_imputation_normalization_features_rebalancing_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,5.0,,,,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
NearMiss,3,,imputation_normalization_features_discretization_rebalancing_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,5,Binarizer,0.5,,,,,MLPClassifier,,25,,10,,,,,,,,success,0.8041632928475033
NearMiss,3,,discretization_imputation_rebalancing_features_normalization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,,MLPClassifier,,25,,200,,,,,,,,fail,-inf
NearMiss,3,,normalization_rebalancing_discretization_imputation_features_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,,MLPClassifier,,25,,200,,,,,,,,fail,-inf
NearMiss,3,,normalization_imputation_features_rebalancing_discretization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,FunctionTransformer,,,Binarizer,0.5,,,,,MLPClassifier,,50,,100,,,,,,,,fail,-inf
NearMiss,3,,imputation_normalization_discretization_features_rebalancing_classification,False,,True,,StandardScaler,IterativeImputer,,constant,roman,SelectKBest,,4,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,50,,5,,,,,,,,success,0.826301858865526
NearMiss,3,,features_imputation_discretization_normalization_rebalancing_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,25,,200,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_normalization_features_rebalancing_classification,,True,,False,RobustScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,25,,200,,,,,,,,success,0.862122023420835
NearMiss,3,,imputation_features_normalization_discretization_rebalancing_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,DecisionTreeClassifier,best,,,,5,5,,2,1,1,entropy,success,0.862122023420835
NearMiss,1,,normalization_imputation_features_rebalancing_discretization_classification,,,,,MinMaxScaler,FunctionTransformer,,,,SelectKBest,,4,FunctionTransformer,,,,,,GaussianNB,,,,,,,,,,,,previous_constraint,-inf
NearMiss,3,,features_normalization_rebalancing_imputation_discretization_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,PCA,4,,Binarizer,5.0,,,,,DecisionTreeClassifier,best,,,,5,5,,2,1,1,entropy,fail,-inf
NearMiss,3,,normalization_imputation_rebalancing_discretization_features_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,4,KBinsDiscretizer,,kmeans,4,ordinal,,MLPClassifier,,25,,100,,,,,,,,success,0.862122023420835
NearMiss,3,,rebalancing_discretization_features_normalization_imputation_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,distance,KNeighborsClassifier,,,11,,,,manhattan,,,,,previous_constraint,-inf
NearMiss,3,,imputation_normalization_rebalancing_discretization_features_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,4,Binarizer,0.5,,,,,MLPClassifier,,5,,50,,,,,,,,success,0.862122023420835
FunctionTransformer,,,imputation_normalization_features_discretization_rebalancing_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,,MLPClassifier,,25,,10,,,,,,,,success,0.862122023420835
NearMiss,3,,normalization_discretization_features_imputation_rebalancing_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,4,Binarizer,0.5,,,,,MLPClassifier,,25,,200,,,,,,,,fail,-inf
FunctionTransformer,,,imputation_rebalancing_normalization_features_discretization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,,MLPClassifier,,25,,10,,,,,,,,success,0.862122023420835
NearMiss,3,,discretization_features_rebalancing_imputation_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,0.0,,,,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
FunctionTransformer,,,rebalancing_normalization_features_imputation_discretization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,,MLPClassifier,,25,,200,,,,,,,,fail,-inf
NearMiss,3,,features_discretization_imputation_normalization_rebalancing_classification,,,,,PowerTransformer,IterativeImputer,,most_frequent,random,SelectKBest,,2,KBinsDiscretizer,,quantile,7,ordinal,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_normalization_rebalancing_features_classification,,,,,PowerTransformer,FunctionTransformer,,,,SelectKBest,,1,KBinsDiscretizer,,kmeans,6,ordinal,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_normalization_rebalancing_features_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,SelectKBest,,1,KBinsDiscretizer,,quantile,7,ordinal,,GaussianNB,,,,,,,,,,,,previous_constraint,-inf
NearMiss,3,,normalization_rebalancing_features_discretization_imputation_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,2.0,,,,,MLPClassifier,,5,,25,,,,,,,,fail,-inf
NearMiss,3,,imputation_normalization_rebalancing_features_discretization_classification,,,,,MinMaxScaler,IterativeImputer,,most_frequent,random,SelectKBest,,2,FunctionTransformer,,,,,,MLPClassifier,,100,,200,,,,,,,,success,0.862122023420835
NearMiss,1,,rebalancing_discretization_features_normalization_imputation_classification,,,,,PowerTransformer,SimpleImputer,constant,,,PCA,7,,KBinsDiscretizer,,uniform,4,ordinal,uniform,KNeighborsClassifier,,,9,,,,minkowski,,,,,previous_constraint,-inf
NearMiss,3,,features_rebalancing_discretization_imputation_normalization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,FunctionTransformer,,,,,,MLPClassifier,,100,,200,,,,,,,,fail,-inf
NearMiss,3,,normalization_imputation_rebalancing_discretization_features_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,4,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,5,,100,,,,,,,,success,0.858073222759131
NearMiss,3,,imputation_discretization_rebalancing_features_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,5,,10,,,,,,,,success,0.862122023420835
NearMiss,3,,features_normalization_imputation_discretization_rebalancing_classification,,,,,MinMaxScaler,IterativeImputer,,most_frequent,roman,SelectKBest,,3,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,50,,5,,,,,,,,fail,-inf
NearMiss,1,,imputation_discretization_rebalancing_features_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,4,Binarizer,5.0,,,,,MLPClassifier,,5,,10,,,,,,,,success,0.862122023420835
NearMiss,3,,normalization_features_imputation_rebalancing_discretization_classification,,,,,MinMaxScaler,IterativeImputer,,most_frequent,roman,SelectKBest,,3,KBinsDiscretizer,,quantile,4,ordinal,,MLPClassifier,,50,,5,,,,,,,,fail,-inf
SMOTE,,7,imputation_discretization_rebalancing_features_normalization_classification,,,,,FunctionTransformer,IterativeImputer,,constant,arabic,PCA,6,,KBinsDiscretizer,,quantile,4,ordinal,,MLPClassifier,,5,,1,,,,,,,,success,0.7406279656958775
NearMiss,3,,normalization_discretization_imputation_rebalancing_features_classification,False,,True,,StandardScaler,IterativeImputer,,most_frequent,roman,SelectKBest,,4,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,25,,10,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_rebalancing_features_normalization_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,5,,1,,,,,,,,success,0.862122023420835
NearMiss,3,,features_rebalancing_imputation_normalization_discretization_classification,,,,,MinMaxScaler,IterativeImputer,,most_frequent,random,SelectKBest,,3,KBinsDiscretizer,,uniform,5,ordinal,,MLPClassifier,,200,,10,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_rebalancing_features_normalization_classification,,,,,FunctionTransformer,SimpleImputer,constant,,,SelectKBest,,5,Binarizer,5.0,,,,uniform,KNeighborsClassifier,,,3,,,,euclidean,,,,,previous_constraint,-inf
SMOTE,,6,normalization_features_rebalancing_discretization_imputation_classification,False,,True,,StandardScaler,FunctionTransformer,,,,PCA,1,,Binarizer,5.0,,,,,DecisionTreeClassifier,best,,,,5,5,,5,3,4,entropy,previous_constraint,-inf
NearMiss,3,,normalization_imputation_discretization_rebalancing_features_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,SelectKBest,,4,Binarizer,0.0,,,,,MLPClassifier,,50,,10,,,,,,,,success,0.862122023420835
NearMiss,3,,normalization_discretization_features_rebalancing_imputation_classification,,,,,PowerTransformer,IterativeImputer,,most_frequent,descending,SelectKBest,,3,Binarizer,2.0,,,,,MLPClassifier,,5,,10,,,,,,,,fail,-inf
NearMiss,3,,discretization_features_rebalancing_normalization_imputation_classification,,,,,PowerTransformer,SimpleImputer,most_frequent,,,SelectKBest,,3,Binarizer,0.0,,,,,MLPClassifier,,50,,5,,,,,,,,fail,-inf
NearMiss,3,,normalization_imputation_rebalancing_discretization_features_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,0.5,,,,,MLPClassifier,,25,,100,,,,,,,,success,0.862122023420835
NearMiss,3,,imputation_normalization_rebalancing_features_discretization_classification,False,,True,,StandardScaler,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,5.0,,,,,MLPClassifier,,25,,5,,,,,,,,success,0.862122023420835
NearMiss,3,,features_imputation_normalization_discretization_rebalancing_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,5.0,,,,,MLPClassifier,,25,,5,,,,,,,,fail,-inf
NearMiss,3,,discretization_rebalancing_imputation_features_normalization_classification,False,,True,,StandardScaler,SimpleImputer,constant,,,SelectKBest,,3,Binarizer,5.0,,,,,MLPClassifier,,25,,5,,,,,,,,fail,-inf
FunctionTransformer,,,imputation_rebalancing_features_discretization_normalization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,2.0,,,,,MLPClassifier,,10,,50,,,,,,,,success,0.862122023420835
NearMiss,3,,imputation_normalization_features_discretization_rebalancing_classification,,,,,MinMaxScaler,IterativeImputer,,most_frequent,roman,SelectKBest,,2,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,50,,5,,,,,,,,success,0.8020343041225895
NearMiss,3,,features_normalization_rebalancing_discretization_imputation_classification,,,,,PowerTransformer,IterativeImputer,,constant,roman,SelectKBest,,4,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,5,,50,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_rebalancing_features_normalization_classification,,True,,False,RobustScaler,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,0.0,,,,,DecisionTreeClassifier,best,,,,5,5,,2,1,1,entropy,success,0.7936709329154151
NearMiss,3,,imputation_normalization_discretization_features_rebalancing_classification,,,,,PowerTransformer,IterativeImputer,,constant,roman,SelectKBest,,3,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,5,,10,,,,,,,,success,0.787594358103696
NearMiss,3,,normalization_features_imputation_discretization_rebalancing_classification,,,,,PowerTransformer,IterativeImputer,,constant,roman,SelectKBest,,4,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,5,,10,,,,,,,,fail,-inf
NearMiss,3,,imputation_normalization_rebalancing_features_discretization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,5.0,,,,,MLPClassifier,,50,,200,,,,,,,,success,0.862122023420835
NearMiss,3,,rebalancing_normalization_features_discretization_imputation_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,1,Binarizer,5.0,,,,,MLPClassifier,,25,,5,,,,,,,,fail,-inf
FunctionTransformer,,,normalization_imputation_rebalancing_features_discretization_classification,,,,,PowerTransformer,SimpleImputer,constant,,,SelectKBest,,2,Binarizer,2.0,,,,,MLPClassifier,,10,,50,,,,,,,,success,0.862122023420835
NearMiss,3,,imputation_normalization_features_rebalancing_discretization_classification,,,,,PowerTransformer,FunctionTransformer,,,,SelectKBest,,8,Binarizer,0.5,,,,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
NearMiss,3,,imputation_rebalancing_features_discretization_normalization_classification,,True,,False,RobustScaler,SimpleImputer,constant,,,FunctionTransformer,,,Binarizer,5.0,,,,,MLPClassifier,,10,,200,,,,,,,,success,0.8243578860302121
NearMiss,3,,imputation_features_rebalancing_discretization_normalization_classification,,,,,MinMaxScaler,IterativeImputer,,constant,roman,SelectKBest,,4,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,25,,10,,,,,,,,success,0.8249061860606852
NearMiss,3,,imputation_normalization_rebalancing_discretization_features_classification,,,,,MinMaxScaler,IterativeImputer,,constant,arabic,SelectKBest,,4,KBinsDiscretizer,,quantile,6,ordinal,,MLPClassifier,,25,,200,,,,,,,,success,0.8494682425667145
NearMiss,3,,features_imputation_rebalancing_discretization_normalization_classification,,,,,PowerTransformer,IterativeImputer,,most_frequent,random,SelectKBest,,3,KBinsDiscretizer,,uniform,5,ordinal,,MLPClassifier,,5,,200,,,,,,,,fail,-inf
NearMiss,3,,rebalancing_features_normalization_discretization_imputation_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,4,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,50,,10,,,,,,,,fail,-inf
NearMiss,3,,normalization_rebalancing_imputation_features_discretization_classification,,,,,MinMaxScaler,SimpleImputer,constant,,,SelectKBest,,4,KBinsDiscretizer,,quantile,5,ordinal,,MLPClassifier,,5,,10,,,,,,,,fail,-inf
NearMiss,3,,imputation_discretization_normalization_features_rebalancing_classification,,True,,False,RobustScaler,SimpleImputer,constant,,,PCA,5,,Binarizer,5.0,,,,,DecisionTreeClassifier,best,,,,4,5,,2,1,1,entropy,success,0.5723882286361064
